回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别
https://www.zhihu.com/answer/802226501,8,小夕,未知,哈哈，我看了你的考研经历真的好有故事呀，作为一个想考研的人，看得我好紧张，心情一路跟着你的故事走，😂😂你真棒，运气也非常好。天佑吾侪!,https://www.zhihu.com/people/xiao-xi-56-22-58,https://pic1.zhimg.com/v2-379001cc5b23ed3c72f12b18f4f553f9.jpg?source=06d4cd63,2020-04-11 16:33:09,一级评论
https://www.zhihu.com/answer/802226501,8,追梦,未知,现在大一，我的高中经历和你太像了，也是因为数学差而且高三还因为手术在家耽误了一个多月，本来想复读的，但看形势不好就上了个普通二本，现在想要考研去个更好的大学,https://www.zhihu.com/people/zhui-meng-49-26-22,https://pic1.zhimg.com/v2-bbe155e9dd2f333e48e09b3d03a0727a.jpg?source=06d4cd63,2020-04-10 17:05:08,一级评论
https://www.zhihu.com/answer/802226501,8,芳菲硕果,未知,希望我也有这种运气[微笑]另外我觉得你也很可爱[爱],https://www.zhihu.com/people/fang-fei-shuo-guo,https://pica.zhimg.com/v2-376e7aafb2c8cdd721f6c0bd91d85625.jpg?source=06d4cd63,2020-04-10 10:47:16,一级评论
https://www.zhihu.com/answer/802226501,8,三宅只一生,女,在知乎上看到很多考研攻略，很多关于考研考研的帖子，只你这个是我一个字一个字看完了的，真的跟激奋人心，粘答主的福气，保佑我一次上岸,https://www.zhihu.com/people/dasy-25,https://pic4.zhimg.com/v2-05724fe0e66f7ed78a8a5e226b927077.jpg?source=06d4cd63,2020-04-07 21:54:13,一级评论
https://www.zhihu.com/answer/802226501,8,行动矮子,女,太感人了！我会超级努力并且一战上岸的！,https://www.zhihu.com/people/yizhi-zhu-60-99,https://pic1.zhimg.com/v2-8c82d830fb3bd5cd43c71cc4c00143ff.jpg?source=06d4cd63,2020-04-07 19:55:58,一级评论
https://www.zhihu.com/answer/802226501,8,飞飞,未知,看的轻松又震撼！,https://www.zhihu.com/people/fei-fei-80-90-93,https://pic2.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-04-03 13:12:04,一级评论
https://www.zhihu.com/answer/802226501,8,趁早,未知,也太棒了，沾沾福气哈哈，想问下小姐姐最后选择的什么专业呢,https://www.zhihu.com/people/chen-zao-38-24,https://pic1.zhimg.com/v2-8bccd0d3e6d8c956f0233d1f3414018e.jpg?source=06d4cd63,2020-03-28 18:46:02,一级评论
https://www.zhihu.com/answer/802226501,8,Elaine,女,啊是隔着屏幕都看出来的开心啊，21考研的我又可了！,https://www.zhihu.com/people/hyacinth-66-53,https://pic4.zhimg.com/v2-fb4902c9c09fbae427d366e5d6431608.jpg?source=06d4cd63,2020-03-28 15:21:53,一级评论
https://www.zhihu.com/answer/802226501,8,哈哈哈,女,小姐姐心态好棒，我今年考研，冲冲冲啊,https://www.zhihu.com/people/long-long-83-20-66,https://picx.zhimg.com/v2-3609cb651615c53b1bfd51d277860f26.jpg?source=06d4cd63,2020-03-26 16:39:47,一级评论
https://www.zhihu.com/answer/802226501,8,巧克力味的萝北,女,沾沾福气！<br>21上岸,https://www.zhihu.com/people/sun-jing-di-89,https://pic2.zhimg.com/v2-b9cd1d07cc2bc2de4be1eafe50e9bc84.jpg?source=06d4cd63,2020-03-26 08:35:56,一级评论
https://www.zhihu.com/answer/802226501,8,番茄炒蛋花yu,女,同感……高考失利，二战考研，看到成绩那一晚兴奋地睡不着，不敢相信我终于也可以了[大哭],https://www.zhihu.com/people/lan-jin-40,https://pic1.zhimg.com/v2-d4dc0b7fafe4f7eb4d6fcc0b02c3b71d.jpg?source=06d4cd63,2020-03-25 14:34:33,一级评论
https://www.zhihu.com/answer/802226501,8,五点多的太阳,未知,这种心理历程的变化和体会，简直太美妙了.,https://www.zhihu.com/people/yi-qie-an-hao-bian-shi-zui-hao,https://pica.zhimg.com/v2-8e99ca78a3a3bff030f074343c25c2a5.jpg?source=06d4cd63,2020-03-24 14:14:38,一级评论
https://www.zhihu.com/answer/802226501,8,贾贾佳,女,感谢你的文字，很激励人，让我重拾信心,https://www.zhihu.com/people/bing-ge-ge-de-ya-tou-ya,https://pic2.zhimg.com/v2-d3012c5be3492d224dd920652d503178.jpg?source=06d4cd63,2020-03-24 08:56:37,一级评论
https://www.zhihu.com/answer/802226501,8,拘役,未知,大几岁称呼阿姨。。。着实有些不妥,https://www.zhihu.com/people/ju-yi-13-77,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-23 16:59:34,一级评论
https://www.zhihu.com/answer/802226501,8,鲸落,未知,不是年龄问题，妈妈的堂妹，实打实的阿姨[大笑],https://www.zhihu.com/people/jing-luo-72-96,https://pic1.zhimg.com/v2-bcfca2cfdde6ae57359a7b81bbeaec46.jpg?source=06d4cd63,2021-02-12 00:46:59,二级评论
https://www.zhihu.com/answer/802226501,8,uuu,未知,加油。,https://www.zhihu.com/people/uuu-84-32-50,https://pic1.zhimg.com/v2-5b0aadc988ce725790eb4c1a26379a6d.jpg?source=06d4cd63,2020-03-23 15:58:17,一级评论
https://www.zhihu.com/answer/802226501,8,昭昭昭昭暮,女,啊啊啊啊沾沾福气！希望自己复试顺利！,https://www.zhihu.com/people/ge-bi-zhuo-de-xiao-xian-nu,https://pic1.zhimg.com/v2-99019e4a9ea9c7a582c7a7d36daf8f31.jpg?source=06d4cd63,2020-03-23 15:48:26,一级评论
https://www.zhihu.com/answer/802226501,8,up美,男,沾沾福气，保佑我2021考研上岸,https://www.zhihu.com/people/mei-mei-55-92-8,https://picx.zhimg.com/v2-7c18bbea46cfe45c5e20cd6502078b2e.jpg?source=06d4cd63,2020-03-22 18:46:50,一级评论
https://www.zhihu.com/answer/802226501,8,童话镇,女,考研时光太难忘了，考上了发现再也找不到当初那股劲了,https://www.zhihu.com/people/tong-hua-zhen-32-80,https://pic4.zhimg.com/v2-0e9ed500bce94a6788f87e806fce2640.jpg?source=06d4cd63,2020-03-22 18:42:44,一级评论
https://www.zhihu.com/answer/802226501,9,丿当空皓月丶璀璨,未知,你有写论文的潜质啊，真能写,https://www.zhihu.com/people/pie-dang-kong-hao-yue-zhu-cui-can,https://picx.zhimg.com/v2-c186af419e11b5e0cfcaaf1c3d4c7334.jpg?source=06d4cd63,2020-03-22 16:08:57,一级评论
https://www.zhihu.com/answer/802226501,9,黑白小熊,未知,"难道这就是传说中的越努力越幸运吗<a href=""https://pic4.zhimg.com/v2-db92f653a2ec17ea3ff309d6d56e8507.gif"" class=""comment_sticker"" data-width=""0"" data-height=""0"" data-sticker-id=""980770591112015872"">[吃瓜]</a>",https://www.zhihu.com/people/hei-bai-xiao-xiong-2,https://picx.zhimg.com/v2-c6b3ea1f6588e8914b60bb98b1ef4562.jpg?source=06d4cd63,2020-03-22 14:28:28,一级评论
https://www.zhihu.com/answer/802226501,9,第四象限,未知,太棒啦，恭喜呀,https://www.zhihu.com/people/tom-72-20-74,https://pic1.zhimg.com/v2-b1d346a7dc5e24d706965e2b91964787.jpg?source=06d4cd63,2020-03-22 13:02:05,一级评论
https://www.zhihu.com/answer/802226501,9,微光,未知,足够努力足够幸运,https://www.zhihu.com/people/wei-guang-97-86,https://pica.zhimg.com/v2-cee6548c4f853330899942bf60c9e984.jpg?source=06d4cd63,2020-03-22 08:43:54,一级评论
https://www.zhihu.com/answer/802226501,9,宋阔阔的好老公,男,恭喜🎉🎊！为你感到开心，但是以后不能粗心了，看得我都吓了一跳,https://www.zhihu.com/people/xjhde-hao-lao-gong,https://pic1.zhimg.com/v2-0c01db43bf4d051663ee36dc5720bea3.jpg?source=06d4cd63,2020-03-20 21:11:16,一级评论
https://www.zhihu.com/answer/802226501,9,zzzz,女,沾福气,https://www.zhihu.com/people/po-tian-tian-24-49,https://pic2.zhimg.com/v2-3ca85b572ae01819745a1f7e2a799b59.jpg?source=06d4cd63,2020-03-18 19:26:44,一级评论
https://www.zhihu.com/answer/802226501,9,Doraemon,未知,小姐姐考的什么专业呀 手机坏了大学里面要回的东西很多的吧那怎么办不回好惨的,https://www.zhihu.com/people/doreamon-19,https://pica.zhimg.com/v2-e439a1b466f0eadcb14c3092623feee9.jpg?source=06d4cd63,2020-03-18 17:51:16,一级评论
https://www.zhihu.com/answer/802226501,9,冬耳朵,未知,很感动，冒昧问一句跨专业考研，与本专业关系大吗？,https://www.zhihu.com/people/zhi-zi-hua-69-75,https://pica.zhimg.com/v2-1f4b8c1e613d0b8152552b8e25d300df.jpg?source=06d4cd63,2020-03-16 13:01:13,一级评论
https://www.zhihu.com/answer/802226501,9,总裁,男,好厉害啊,https://www.zhihu.com/people/na-xia-9-23,https://pic1.zhimg.com/v2-708b87e5600e69b98df554957375aa3d.jpg?source=06d4cd63,2020-03-15 19:48:38,一级评论
https://www.zhihu.com/answer/802226501,9,听你叙白,女,真棒啊 真的是越努力越幸运,https://www.zhihu.com/people/xiu-yi-5-78,https://pic1.zhimg.com/v2-27f9c1520e574029709c537aace7eef0.jpg?source=06d4cd63,2020-03-15 18:17:10,一级评论
https://www.zhihu.com/answer/802226501,9,颜也,女,看哭了的都是在高考上跌倒过的人吧,https://www.zhihu.com/people/tan-tu-25-16,https://pica.zhimg.com/v2-8ff6add73ff2f33273df723710c9716e.jpg?source=06d4cd63,2020-03-12 15:51:38,一级评论
https://www.zhihu.com/answer/802226501,9,幸福倒沙漏,未知,看哭了 从看到答主说查考研初试成绩的地方开始，答主的考研历程真的是感动到了我，也可能我也有着同样的不甘吧。目前在准备2021年三跨考研，希望我也能像你一样拥之所想，加油！谢谢你的分享！[红心],https://www.zhihu.com/people/xing-fu-dao-sha-lou,https://picx.zhimg.com/v2-b04b80315cfc219559dfe52650e395d9.jpg?source=06d4cd63,2020-03-07 21:33:54,一级评论
https://www.zhihu.com/answer/802226501,9,丘山,未知,看哭了  真的  ,https://www.zhihu.com/people/qiu-shan-46-36,https://pic2.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-07 08:59:07,一级评论
https://www.zhihu.com/answer/802226501,9,薯君,未知,问：老师问一些日常问题，拉家常要怎么接？怎么和别人不一样脱颖而出怎么侧面突出自己能力？[思考],https://www.zhihu.com/people/lai-hai-fang-35,https://pic4.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-06 12:34:41,一级评论
https://www.zhihu.com/answer/802226501,9,蓝蓝,未知,小妹妹，今年英语一上那个R开头的单词是文艺复兴[调皮][调皮][调皮],https://www.zhihu.com/people/lan-lan-46-70-93-65,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-03 14:22:37,一级评论
https://www.zhihu.com/answer/802226501,9,我不理解,未知,你太棒了！！（破音）<br>鲸落海底，哺暗界众生十五年。是你没错了！向长辈学习！,https://www.zhihu.com/people/di-qian-qian-43-16,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-01 18:42:25,一级评论
https://www.zhihu.com/answer/802226501,9,JessicaLi,未知,心态很好哇  明年考研俺来沾沾喜气,https://www.zhihu.com/people/jessicali-1,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-02-29 22:40:51,一级评论
https://www.zhihu.com/answer/802226501,9,无敌大魔王,女,接运气,https://www.zhihu.com/people/xia-chu-yue-31,https://pic1.zhimg.com/v2-f854ed18818fce0e0e65e3fd91eba7c7.jpg?source=06d4cd63,2020-02-28 17:02:14,一级评论
https://www.zhihu.com/answer/802226501,9,zeeyeol,未知,共勉共勉[拜托][大哭][大哭],https://www.zhihu.com/people/zeeyeol,https://pic4.zhimg.com/v2-1bae65fc01cbc0c5cf5adbeeb47688e6.jpg?source=06d4cd63,2020-02-26 17:34:45,一级评论
https://www.zhihu.com/answer/802226501,9,可乐,女,看哭了 第三次高考 我也算是第三次高考 可是我考哭了,https://www.zhihu.com/people/dong-er-82-82,https://pic1.zhimg.com/v2-ccab6752b52d4646bb4b660faf48a986.jpg?source=06d4cd63,2020-02-24 12:01:22,一级评论
https://www.zhihu.com/answer/802226501,10,是小fa宁啊,女,得经历多少痛苦才能把奋斗的故事写出坦然平淡而又有点调皮的感觉,https://www.zhihu.com/people/zhang-fu-ning-97,https://pica.zhimg.com/v2-a685a9d2788c25febfdf9c9e90493113.jpg?source=06d4cd63,2020-02-23 23:29:12,一级评论
https://www.zhihu.com/answer/802226501,10,godoll,男,沾福气 一次上岸,https://www.zhihu.com/people/evan-73-30-59,https://picx.zhimg.com/v2-0f376b955b8e7cd06bcab9b328a17d65.jpg?source=06d4cd63,2020-02-23 00:19:27,一级评论
https://www.zhihu.com/answer/802226501,10,准备emo,未知,全力以赴  不留遗憾,https://www.zhihu.com/people/shi-jie-shang-zui-ke-ai-de-an-an-la,https://picx.zhimg.com/v2-a362adb234c0e2ae1ed82ce78b6ec914.jpg?source=06d4cd63,2020-02-18 17:08:51,一级评论
https://www.zhihu.com/answer/802226501,10,凉凉的番石榴,未知,沾福气！,https://www.zhihu.com/people/la-la-la-3-15-3,https://pic1.zhimg.com/v2-d5debfbb5cd03788426e4bbc02ebefa3.jpg?source=06d4cd63,2020-02-17 17:34:03,一级评论
https://www.zhihu.com/answer/802226501,10,林霖,未知,工作狗也想考研，还是等自己生活稳定了再圆梦吧,https://www.zhihu.com/people/lin-lin-76-9-77,https://pica.zhimg.com/4f244847c3c8f74ea59edbf05dbcb5f1.jpg?source=06d4cd63,2020-02-14 20:07:55,一级评论
https://www.zhihu.com/answer/802226501,10,阿噶,未知,沾沾福气！,https://www.zhihu.com/people/hai-dao-chuan-chang-74-41,https://pic1.zhimg.com/v2-913046656d6eabace320fe0914e85284.jpg?source=06d4cd63,2020-02-13 21:19:21,一级评论
https://www.zhihu.com/answer/802226501,10,我的魚塘,未知,天啊[大哭]和我的高考经历一模一样，我也是复读过一年，那种真的好像刺一样扎在自己的心里，而且我爸他的态度转变让我真的很难过，[大哭]现在大二，心里难受，经常做梦 梦到高四那一年，那一年我足足瘦了十多斤。我都感觉自己好无能[捂脸]。头发少年白！我很自卑！,https://www.zhihu.com/people/wo-de-yu-tang,https://pic1.zhimg.com/v2-b62ca8fad1d6666346da4f0b3bbc75da.jpg?source=06d4cd63,2020-02-13 16:20:00,一级评论
https://www.zhihu.com/answer/802226501,10,一苇以航,女,沾沾福气嘿嘿,https://www.zhihu.com/people/yiwei-yi-hang-mnv,https://pic1.zhimg.com/v2-fcdaa541166249f7b5d7f581c9a05f2e.jpg?source=06d4cd63,2020-02-09 00:25:28,一级评论
https://www.zhihu.com/answer/802226501,10,钱粑粑的小碧池,女,马上出成绩了，沾沾喜气,https://www.zhihu.com/people/qian-ba-ba-de-xiao-bi-chi,https://pic4.zhimg.com/v2-c91e99a3091203a8ae0a653dd3bd0b6a.jpg?source=06d4cd63,2020-02-08 11:55:17,一级评论
https://www.zhihu.com/answer/802226501,10,坚果,未知,保存一下，以后激励自己,https://www.zhihu.com/people/jian-guo-47-23,https://pic2.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-02-05 10:14:56,一级评论
https://www.zhihu.com/answer/802226501,10,T某某,未知,请问你什么时候开始准备的呀,https://www.zhihu.com/people/tan-xiao-shu-78,https://picx.zhimg.com/v2-1580381797038227b88f6bc35056df6d.jpg?source=06d4cd63,2020-02-01 11:08:26,一级评论
https://www.zhihu.com/answer/802226501,10,啦啦啦啦啦啦啦啦,未知,也是读了高四，现在读着一般般的一本。准备考研，希望也能想答主一样，去到想要去的学府，学习喜欢的专业[红心],https://www.zhihu.com/people/lu-man-man-man-man-14,https://pic1.zhimg.com/v2-f595173d658410bfef42fe7d6671db8d.jpg?source=06d4cd63,2020-01-18 21:38:34,一级评论
https://www.zhihu.com/answer/802226501,10,共产主义接班人,未知,愿今年成功上岸，经历很相似，很理解高四，高考也是一样，第一年二本，第二年也是二本。那种感受真的太深刻，也让我考研更加坚定,https://www.zhihu.com/people/alfred-93-85,https://pica.zhimg.com/v2-a613cb1d14937a437594a5a795a3bf39.jpg?source=06d4cd63,2020-01-17 07:17:43,一级评论
https://www.zhihu.com/answer/802226501,10,啊嗯好xll,女,愿乘风破浪 与君共勉!吸吸,https://www.zhihu.com/people/qing-si-mu-xue-76-33,https://pica.zhimg.com/v2-7f3a8b6466daf861e4171fcead7bf253.jpg?source=06d4cd63,2020-01-15 23:01:22,一级评论
https://www.zhihu.com/answer/802226501,10,也无风雨也无晴,未知,考神保佑一下我🙏,https://www.zhihu.com/people/chen-xiu-wei-53,https://pic1.zhimg.com/v2-dbb1a830c8818baece58c8c1ac929069.jpg?source=06d4cd63,2020-01-14 12:43:10,一级评论
https://www.zhihu.com/answer/802226501,10,Yyyyyyyy,女,55555太棒了,https://www.zhihu.com/people/xu-xin-yu-58-57,https://pic4.zhimg.com/v2-c58cfb80f61329684b24833aa7c6aaf9.jpg?source=06d4cd63,2020-01-14 01:01:35,一级评论
https://www.zhihu.com/answer/802226501,10,海有舟可渡,女,啊啊啊看哭了啊！和我高四时候一个模样，以小姐姐为榜样！！❤,https://www.zhihu.com/people/feng-wang-bei-chui-90-39,https://pic3.zhimg.com/v2-b7d220f7cde84b0e46d5cda33d949c7a.jpg?source=06d4cd63,2020-01-13 20:16:37,一级评论
https://www.zhihu.com/answer/802226501,10,shym,男,沾一沾！！！,https://www.zhihu.com/people/shyum-79,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-01-12 12:40:35,一级评论
https://www.zhihu.com/answer/802226501,10,你的瓜子脸有点肥,女,沾,https://www.zhihu.com/people/da-dong-gua-37-72,https://pic4.zhimg.com/v2-3fea63a9fc747f3a1832d993c7687157.jpg?source=06d4cd63,2020-01-11 19:58:04,一级评论
https://www.zhihu.com/answer/802226501,10,小蘑菇呱呱呱,女,真的很感谢作者写的帖子，感同身受，希望大家考研都能上岸，心想事成[拜托][拜托][拜托],https://www.zhihu.com/people/wang-xin-jie-28-15,https://picx.zhimg.com/v2-b2ce05b84976f848bf26820ee5f0f807.jpg?source=06d4cd63,2020-01-11 13:05:50,一级评论
https://www.zhihu.com/answer/802226501,11,少女味的榴莲酥,女,谢谢你的文章带给我的动力和勇气<br>我也会加油的！！,https://www.zhihu.com/people/shao-nu-wei-de-liu-lian-su,https://pic4.zhimg.com/v2-07273a690250cfd4c40326a7d5dbbffe.jpg?source=06d4cd63,2020-01-11 00:02:35,一级评论
https://www.zhihu.com/answer/802226501,11,格雷福斯,男,397，你考研分跟我高考分一样妈的法克,https://www.zhihu.com/people/de-lai-wen-24-37,https://picx.zhimg.com/v2-49ff6fdc295dcbb6a1fe8b48b7bee808.jpg?source=06d4cd63,2020-01-09 21:14:12,一级评论
https://www.zhihu.com/answer/802226501,11,sincere,女,沾沾喜气,https://www.zhihu.com/people/straw-31,https://pic2.zhimg.com/v2-de31adaf9809c1221c20ff2ba397ccab.jpg?source=06d4cd63,2020-01-09 15:19:43,一级评论
https://www.zhihu.com/answer/802226501,11,超级禁咒大魔导师,女,想请教一下，是从什么时候开始备战的？,https://www.zhihu.com/people/wan-wu-sheng-chang-40-40,https://pic4.zhimg.com/v2-be1f88afd06208af9838d9f8813054f5.jpg?source=06d4cd63,2020-01-08 18:14:40,一级评论
https://www.zhihu.com/answer/802226501,11,guxxxc,男,21考研的我看了以后好害怕[捂脸],https://www.zhihu.com/people/guxxxc,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-01-07 20:15:31,一级评论
https://www.zhihu.com/answer/802226501,11,关山难越,女,恭喜啊！,https://www.zhihu.com/people/lin-lan-55-59,https://pic4.zhimg.com/v2-23566c5a1965c9ad66faf20bb2d3afa6.jpg?source=06d4cd63,2020-01-07 17:24:03,一级评论
https://www.zhihu.com/answer/802226501,11,lin-蒹葭白露,女,我一定要考研!!!,https://www.zhihu.com/people/lin-jian-jia-bai-lu,https://picx.zhimg.com/v2-8611c42194cd7e450e6292790fbd7590.jpg?source=06d4cd63,2020-01-07 02:52:16,一级评论
https://www.zhihu.com/answer/802226501,11,JG坚果,未知,我想听跟小姐姐后续[惊喜][惊喜][惊喜][惊喜],https://www.zhihu.com/people/jgjian-guo,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-01-06 20:20:09,一级评论
https://www.zhihu.com/answer/802226501,11,树懒不上树,女,楼主现在在哪上学,https://www.zhihu.com/people/wu-zhi-de-ren-19-61,https://picx.zhimg.com/v2-5ae7b4acbde8b7a4153c0c6a9ebbd44c.jpg?source=06d4cd63,2020-01-05 21:16:51,一级评论
https://www.zhihu.com/answer/802226501,11,吴勉字仁荻,未知,我们真的像，我也是复读，同数学不好，第一年102，第二年59[大笑],https://www.zhihu.com/people/wu-mian-zi-ren-di,https://pic2.zhimg.com/v2-4889e033d889ecd000366db959f3cfb8.jpg?source=06d4cd63,2020-01-05 14:00:12,一级评论
https://www.zhihu.com/answer/802226501,11,愿我,女,哭哭<br>高考经历好像，复读过，高考数学计算错误看错选项<br>就突然明白，真的是刺啊，以为过了这么久已经没影响了，原来一直一直都影响着我，考研真的其实就是我想要证明自己和走出高考的机会,https://www.zhihu.com/people/jiu-ji-10-10,https://pica.zhimg.com/v2-a0f5a8fee63f50574ca97fbc6600f88c.jpg?source=06d4cd63,2020-01-03 17:04:47,一级评论
https://www.zhihu.com/answer/802226501,11,知乎用户82lc6m,女,能问一下最后选择了什么专业吗[小情绪],https://www.zhihu.com/people/hui-po-88,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-01-02 12:58:40,一级评论
https://www.zhihu.com/answer/802226501,11,知友,女,看你的回答我也激动的哭了,https://www.zhihu.com/people/lan-feng-68-85,https://picx.zhimg.com/v2-83c8ff23fc6cc834364b2c4508e5601e.jpg?source=06d4cd63,2020-01-01 21:09:47,一级评论
https://www.zhihu.com/answer/802226501,11,小陈同学,男,写的太好了，能考上的不仅是运气更是自身实力优秀，更坚定了为什么要考研,https://www.zhihu.com/people/gan-xie-jing-li-83-69,https://pic3.zhimg.com/v2-a79dcfcc95ce7c34908854c281ffc4d3.jpg?source=06d4cd63,2020-01-01 16:02:06,一级评论
https://www.zhihu.com/answer/802226501,11,芃而,未知,看到中间分数线那块答主哭了，不知道为什么我眼睛也酸酸的，答主棒棒的,https://www.zhihu.com/people/peng-er-68-7,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2019-12-31 15:46:21,一级评论
https://www.zhihu.com/answer/802226501,11,odwesy,未知,高四的那种感觉……很压抑,https://www.zhihu.com/people/yi-zhi-mao-123,https://pica.zhimg.com/v2-37443662394b6fb0914b75c761e354b6.jpg?source=06d4cd63,2019-12-30 16:42:29,一级评论
https://www.zhihu.com/answer/802226501,11,张不完,女,读你的考研经历，我好想哭[大哭],https://www.zhihu.com/people/zhang-bu-wan-2,https://pic1.zhimg.com/v2-8b53acc003cd30d97b7d4a96e3452c39.jpg?source=06d4cd63,2019-12-29 23:45:52,一级评论
https://www.zhihu.com/answer/802226501,11,再也,女,感觉如有神助一般，好像上天都在推动着你考验，真棒👍,https://www.zhihu.com/people/ji-yue-87-77,https://pic2.zhimg.com/v2-40afefa22e8932a77adbb4932f4241ab.jpg?source=06d4cd63,2019-12-29 20:39:51,一级评论
https://www.zhihu.com/answer/802226501,11,GCC小号,未知,想知道答主考的什么专业,https://www.zhihu.com/people/gccxiao-hao,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2019-12-29 18:19:06,一级评论
https://www.zhihu.com/answer/802226501,11,嗯高歌会瘦的,女,沾沾喜气希望21考研上岸！！！,https://www.zhihu.com/people/ng-gao-ge-hui-shou-de,https://pic1.zhimg.com/v2-de1bb1140e29fdebba9d09883598b794.jpg?source=06d4cd63,2019-12-29 16:14:38,一级评论
https://www.zhihu.com/answer/802226501,12,小生,男,像你学习，未来一年跟你一样的心态,https://www.zhihu.com/people/xiao-sheng-81-76-57,https://picx.zhimg.com/v2-821fe590dd523f4252a013825f582afd.jpg?source=06d4cd63,2019-12-29 15:31:52,一级评论
https://www.zhihu.com/answer/802226501,12,JULY,未知,鸭脖来两斤xswl,https://www.zhihu.com/people/july-67-34,https://pic4.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2019-12-28 18:53:52,一级评论
https://www.zhihu.com/answer/802226501,12,王美丽美丽王,女,看到这些文字，觉得简直是我自己，但是我那时候没有选择复读，上了一个三本院校，最近一直在纠结要不要考研，看完了答主的回答让我坚定了自己的想法。,https://www.zhihu.com/people/wxf679232b5d711160,https://picx.zhimg.com/v2-d52c66bcfb83f8026cdfc5944683cba3.jpg?source=06d4cd63,2019-12-28 18:46:11,一级评论
https://www.zhihu.com/answer/802226501,12,randos,未知,enmmmm，有了回报，未来等着你,https://www.zhihu.com/people/san-yuan-syc,https://pic4.zhimg.com/v2-1887d289532e1792f50d813dd63bf7a6.jpg?source=06d4cd63,2019-12-28 10:18:44,一级评论
https://www.zhihu.com/answer/802226501,12,randos,未知,加油,https://www.zhihu.com/people/san-yuan-syc,https://pic4.zhimg.com/v2-1887d289532e1792f50d813dd63bf7a6.jpg?source=06d4cd63,2019-12-28 10:18:11,一级评论
https://www.zhihu.com/answer/802226501,12,暴躁小李,女,好棒啊,https://www.zhihu.com/people/pi-qia-jiang-jiang,https://picx.zhimg.com/v2-079f287a17ea8f96cc9af63e127b6d3f.jpg?source=06d4cd63,2019-12-27 16:57:28,一级评论
https://www.zhihu.com/answer/802226501,12,KKQQ,男,有点感动,https://www.zhihu.com/people/quan-de-jian-99,https://pica.zhimg.com/v2-4982b917c2f79ba1ef34872ab2f50868.jpg?source=06d4cd63,2019-12-27 11:46:16,一级评论
https://www.zhihu.com/answer/802226501,12,林子沐,未知,其实我真的感觉 高四的坚持给了很大的帮助。努力没有白费的，第一就是证明,https://www.zhihu.com/people/lin-zi-mu-14-72,https://pic1.zhimg.com/v2-2ce3b3e676a3d7d4d98dcac09673746c.jpg?source=06d4cd63,2019-12-27 09:38:58,一级评论
https://www.zhihu.com/answer/802226501,12,周冬雨迷弟,未知,沾沾喜气啊超出预期,https://www.zhihu.com/people/zhou-dong-yu-mi-di-87,https://pic4.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2019-12-26 23:57:51,一级评论
https://www.zhihu.com/answer/802226501,12,是糖糖糖糖啊,男,老板，鸭脖来两斤[捂脸][捂脸][捂脸],https://www.zhihu.com/people/zhu-wu-neng-89-10,https://pica.zhimg.com/v2-9c84424d1dc5b588c0f9ed974c11a8e5.jpg?source=06d4cd63,2019-12-26 17:45:29,一级评论
https://www.zhihu.com/answer/802226501,12,风轻扬,未知,特别想知道上岸了那所学校，单纯长长见识,https://www.zhihu.com/people/qin-hao-10-84,https://pica.zhimg.com/v2-a35929ed8e8b34c5cd63cafee7f5d3db.jpg?source=06d4cd63,2019-12-26 15:44:11,一级评论
https://www.zhihu.com/answer/802226501,12,果蝶茶,未知,不知道为什么，看见你的话就是好想哭，明明我今年才大二[笑哭],https://www.zhihu.com/people/xu-ku-62,https://pic1.zhimg.com/v2-eb019e74225bba57f7dc1d96416d9cc0.jpg?source=06d4cd63,2019-12-26 15:42:12,一级评论
