回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别
https://www.zhihu.com/answer/2787194624,5,青岚,未知,掌握先进的生产力的一方一定会赢。,https://www.zhihu.com/people/qing-lan-34-37,https://picx.zhimg.com/v2-a4d18bf1467472ad983abba8000f6c0c.jpg?source=06d4cd63,2022-12-05 08:05:42,二级评论
https://www.zhihu.com/answer/2787194624,5,RedCloak Chen,男,<p>那不就是沙特么……</p>,https://www.zhihu.com/people/redcloak-chen,https://picx.zhimg.com/9d86c2b2ef4116a837c15f8466f5d19d.jpg?source=06d4cd63,2022-12-05 09:22:02,二级评论
https://www.zhihu.com/answer/2787194624,5,MIscha,男,一个人如果接受了系统的现代教育，那就很难再对种种糟粕产生认同感,https://www.zhihu.com/people/stan-31-19,https://pic1.zhimg.com/v2-1e44bbabcf8815c7875df6c2d3bbf4da.jpg?source=06d4cd63,2022-12-05 02:42:06,一级评论
https://www.zhihu.com/answer/2787194624,5,远行的风,未知,这可难说…,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://pic1.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 15:29:29,二级评论
https://www.zhihu.com/answer/2787194624,5,知乎用户,女,天呐竟然是一帮妇女…………刷新三观,https://www.zhihu.com/people/,https://picx.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-04 21:22:07,一级评论
https://www.zhihu.com/answer/2787194624,5,orup,未知,<p>古代裹脚也往往是母亲给裹的 在数十年的洗脑中大部分中年女性已经自觉接受了这一传统 反而是男的觉得无所谓</p>,https://www.zhihu.com/people/oruporuporuporup,https://picx.zhimg.com/v2-026da7ab77d7d19a1a8b90ae097060bd.jpg?source=06d4cd63,2022-12-04 21:30:22,二级评论
https://www.zhihu.com/answer/2787194624,5,芦智刚,男,<p>一方面是男人抓女人的话有违“男女授受不亲”，另一方面她们可能也需要说服自己受的限制是必需的，免得心理失衡</p>,https://www.zhihu.com/people/lu-zhi-gang-66,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-04 22:13:49,二级评论
https://www.zhihu.com/answer/2787194624,5,肉肉的环球旅行,男,其实男的着装也不是没要求 有次在德黑兰我穿短裤出门 到膝盖往上一点 有人来教育我 让我回去换[飙泪笑],https://www.zhihu.com/people/zai-lu-shang-de-qi-shi,https://picx.zhimg.com/v2-3a5d662a846cc84b2c07fbca2d2783d3.jpg?source=06d4cd63,2022-12-05 04:15:01,一级评论
https://www.zhihu.com/answer/2787194624,5,有事故的大叔,未知,希望伊朗能世俗化，这点土耳其和埃及做的很好。,https://www.zhihu.com/people/ban-zhi-qing-wa-59,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 04:46:10,一级评论
https://www.zhihu.com/answer/2787194624,5,摓掖,男,土耳其、埃及、叙利亚过去二十年世俗化成果都在退步。,https://www.zhihu.com/people/arthur-46-53,https://pic1.zhimg.com/v2-efb2aae818f0c9397526854d443e260b.jpg?source=06d4cd63,2022-12-05 08:44:52,二级评论
https://www.zhihu.com/answer/2787194624,5,冷静的猎豹,未知,<p>埃及还行，土鸡开始倒退了，监督世俗化的军队上次被埃苏丹清洗了。</p>,https://www.zhihu.com/people/leng-jing-de-xi-bao,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 15:04:28,二级评论
https://www.zhihu.com/answer/2787194624,5,张文,男,<p>这不跟我们视频平台的审核内容差不多么，各种禁止</p>,https://www.zhihu.com/people/zhang-wen-41-61,https://pic1.zhimg.com/870e74f37.jpg?source=06d4cd63,2022-12-05 16:16:02,一级评论
https://www.zhihu.com/answer/2787194624,5,知乎用户,男,<p>传统宗教礼数是束缚阿拉伯国家的利器[酷]</p>,https://www.zhihu.com/people/,https://picx.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-04 21:28:00,一级评论
https://www.zhihu.com/answer/2787194624,5,刘羽,男,"这里有有一个问题,伊朗是波斯人的国家,对于头巾他们都态度“阿拉伯人强迫下的产物”,因此伊朗的民族主义者大部分都反对戴头巾。",https://www.zhihu.com/people/liu-yu-86-71-46,https://pic1.zhimg.com/v2-f867de33df4152c86089deafeb67fc29.jpg?source=06d4cd63,2022-12-04 22:06:51,二级评论
https://www.zhihu.com/answer/2787194624,5,Jn Br,男,伊朗人是眼看着我又有油田，又有气田，但全被巴列维买办攥着，一点也不分给人民…… 然后感觉霍梅尼是能和人民分享利益的[飙泪笑],https://www.zhihu.com/people/CockRoachEr,https://picx.zhimg.com/v2-9f48f2a5aef027a371dbea65d18ae0a6.jpg?source=06d4cd63,2022-12-06 20:45:01,二级评论
https://www.zhihu.com/answer/2787194624,5,tapir,未知,对男的也是有要求的吧，跨栏背心和短裤都不能上街的。,https://www.zhihu.com/people/tapir-89,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 02:57:30,一级评论
https://www.zhihu.com/answer/2787194624,5,502哥,未知,伊朗呈现出世俗化倾向[赞]，进步的表现,https://www.zhihu.com/people/di-shang-ti-80,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 10:49:41,一级评论
https://www.zhihu.com/answer/2787194624,5,田园之愿,男,哪里进步了，明明就是国外敌对势力外国文化入侵伊朗，要坚持自己的文化传统，伊朗，加油[爱],https://www.zhihu.com/people/mou-qi-47-63,https://picx.zhimg.com/8957ad68d9d12dbed1a861a52c86783e.jpg?source=06d4cd63,2022-12-07 20:12:07,二级评论
https://www.zhihu.com/answer/2787194624,5,粉红神神,男,小辫子漏出来了[捂脸],https://www.zhihu.com/people/tang-jiang-52-56,https://picx.zhimg.com/v2-65cf01b2f14f643ada9a0375802cf4b6.jpg?source=06d4cd63,2022-12-09 10:19:26,二级评论
https://www.zhihu.com/answer/2787194624,5,西瓜,未知,原来道德警察是女的啊！,https://www.zhihu.com/people/xi-gua-56-30-96,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 05:56:39,一级评论
https://www.zhihu.com/answer/2787194624,5,鹊桥归路,男,好，这次运动也不是毫无收获，也算有一定价值。有了第一步，就会有第二步，第三步，第四步……前提是自己要主动去争取，天上不会掉馅饼的。,https://www.zhihu.com/people/sheng-sheng-wang-86,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 00:12:08,一级评论
https://www.zhihu.com/answer/2787194624,5,知乎用户abcde,未知,请尊重别国习俗，即使不尊重也请不要肆意攻击，这样是不对的,https://www.zhihu.com/people/ji-yue-shan-ren,https://picx.zhimg.com/v2-8ec89b93b9f649d1fc4818ce7eb8b797.jpg?source=06d4cd63,2022-12-06 13:27:42,一级评论
https://www.zhihu.com/answer/2787194624,5,小生,未知,当地人民都不认可，不戴才是尊重当地习俗[惊喜],https://www.zhihu.com/people/xiao-sheng-72-13-65,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-07 18:54:56,二级评论
https://www.zhihu.com/answer/2787194624,5,知乎用户cF7gne,女,我就攻击我就攻击[大笑]他们自己都不喜欢,https://www.zhihu.com/people/cf7gne,https://picx.zhimg.com/v2-85ed7499b8f5a2d0e642dee28d559cad.jpg?source=06d4cd63,2022-12-09 12:43:39,二级评论
https://www.zhihu.com/answer/2787194624,5,远行的风,未知,我想请教一下，伊朗男性是否能在公共场合打赤膊，穿拖鞋？,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://pica.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 12:23:16,一级评论
https://www.zhihu.com/answer/2787194624,5,RaistlinMejere,男,是的，对于着装的规定应该被废除，无论是对男性还是女性，无论是禁止不带头巾出门，还是禁止不穿衣服出门，都是对着装的规定，理应被废除。,https://www.zhihu.com/people/raistlinmejere,https://picx.zhimg.com/v2-1173973099b1db3f878074c4d461b411.jpg?source=06d4cd63,2022-12-05 10:23:53,一级评论
https://www.zhihu.com/answer/2787194624,5,骆仪,女,哪个地方禁止不穿衣服出门😆,https://www.zhihu.com/people/luoyigz,https://picx.zhimg.com/v2-20312406bb60b9ca1de0fc9aceea7278.jpg?source=06d4cd63,2022-12-05 12:16:50,二级评论
https://www.zhihu.com/answer/2787194624,5,远行的风,未知,貌似所有地方都禁止。,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://picx.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 12:24:41,二级评论
https://www.zhihu.com/answer/2787194624,5,lointain,未知,都到中东了，顺便写些沙特的游记吧,https://www.zhihu.com/people/yao-yuan-67-97,https://picx.zhimg.com/v2-55eb1a66ae6b0cf52905837c0f43c7fb.jpg?source=06d4cd63,2022-12-05 00:14:00,一级评论
https://www.zhihu.com/answer/2787194624,5,骆仪,女,<p>沙特那时候还没开放旅游签，只有教徒才能去，而且，说真的我对沙特没有兴趣</p>,https://www.zhihu.com/people/luoyigz,https://picx.zhimg.com/v2-20312406bb60b9ca1de0fc9aceea7278.jpg?source=06d4cd63,2022-12-05 01:09:35,二级评论
https://www.zhihu.com/answer/2787194624,5,mon Si,男,中东有好的旅游景点的就埃及伊朗叙利亚吧?,https://www.zhihu.com/people/mon-si-21,https://pic1.zhimg.com/65046fc10ed42df3d6104afc655fe4c5.jpg?source=06d4cd63,2022-12-05 08:28:18,二级评论
https://www.zhihu.com/answer/2787194624,5,韩超,未知,实践证明，只要站在一起，就有用。[doge],https://www.zhihu.com/people/han-chao-56-26,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-07 16:57:25,一级评论
https://www.zhihu.com/answer/2787194624,5,知乎用户,未知,<p>这跟神学有关。<br>神规定的女性要戴头巾遮住头发，神说戴头巾的意思是你是男人的荣耀。而男人是神的荣耀。你戴头巾是天使的象征。<br><br>但到了凡人的视角里，是因为头发会让男人犯罪。<br>同样的，手腕脚踝，身材，那些都是让男人犯罪的。<br>街上热辣的眼光，是因为饥渴久了，就生出了看猎物的眼神。<br><br>也不能说戴头巾这事好还是不好。沙漠地区日照+干燥，围块布遮阳，你闷出的汗刚好给你补水了。我个人认为，虔诚的信徒是会愿意戴头巾的。毕竟信神，让戴头巾那又是神的训示。反正最后还是要去见神的，那违背神的意愿是干啥。<br><br>至于说自由，那不是神学里面提倡拥有的东西，反而是经常反对和打压的。神学提倡顺服。</p>,https://www.zhihu.com/people/,https://picx.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-07 11:49:11,一级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户,未知,阿拉伯是沙漠气候，确实有戴头巾的需要，然后由现实需要变为传统<br>伊朗是高原，压根没有这个需求，强行戴头巾就像是剃发易服一样,https://www.zhihu.com/people/wu-ming-72-22-49,https://pic1.zhimg.com/v2-f80f4d07bca35f65d9a6ba7e38ca52b4.jpg?source=06d4cd63,2022-12-04 22:52:01,一级评论
https://www.zhihu.com/answer/2787194624,6,杠精派掌门人云杠,男,伊斯兰禁止吃大肉，是因为写教义的时候正好爆发猪瘟，在当时确实是很正确的,https://www.zhihu.com/people/mu-zi-shui-10,https://picx.zhimg.com/dfde02b7cf2bcd41e820950e18d53406.jpg?source=06d4cd63,2022-12-04 23:11:58,二级评论
https://www.zhihu.com/answer/2787194624,6,鸦科拾穗者,男,教义里的禁忌很多照抄犹太教的，犹太教只比伊斯兰多了一个不能吃骆驼[捂脸],https://www.zhihu.com/people/tong-meng-21-4,https://picx.zhimg.com/v2-2d6fadc38ee2adc31cf41538f0d84295.jpg?source=06d4cd63,2022-12-04 23:59:44,二级评论
https://www.zhihu.com/answer/2787194624,6,010010010,未知,看稚嫩的魔法师几年前拍摄的伊朗旅游视频说，伊斯法罕晚上的三十三孔桥就能见到宗教警察，因为三十三孔桥晚上是楠桐聚集地，宗教警察也只是象征性的劝两句，楠桐们也就象征性的躲一下，头巾法也执行的不甚严格，伊朗人私下里饮酒很多，还有从亚美尼亚商店偷偷买猪肉香肠的，可见几年前伊朗的教法执行没有这几年那么严厉，这几年一收紧立刻遭到了反弹,https://www.zhihu.com/people/010010010,https://picx.zhimg.com/v2-f3471501231196ed4daeb6eb207a8759.jpg?source=06d4cd63,2022-12-04 23:36:53,一级评论
https://www.zhihu.com/answer/2787194624,6,骆仪,女,<p>是的，我在伊斯法罕朋友家喝过自酿的啤酒😆 上面有一套，下面有一套，不同城市松紧度也不同，但不等于那些东西是合理的</p>,https://www.zhihu.com/people/luoyigz,https://picx.zhimg.com/v2-20312406bb60b9ca1de0fc9aceea7278.jpg?source=06d4cd63,2022-12-04 23:42:39,二级评论
https://www.zhihu.com/answer/2787194624,6,无限边疆,女,对啊我也看到法师的视频了,https://www.zhihu.com/people/9-93-15-26,https://picx.zhimg.com/v2-959883992487adc85eac63302428c5a6.jpg?source=06d4cd63,2022-12-05 00:45:33,二级评论
https://www.zhihu.com/answer/2787194624,6,东北玩泥巴的,男,我们这还有一堆喜欢封在家里的人,https://www.zhihu.com/people/7-15-71-95,https://pica.zhimg.com/v2-e02da2d5950d717b5745b45581e241a2.jpg?source=06d4cd63,2022-12-05 02:43:42,一级评论
https://www.zhihu.com/answer/2787194624,6,远行的风,未知,要尊重别人的自由，没有人有资格嘲笑别人的选择。,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://pic1.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 15:28:46,二级评论
https://www.zhihu.com/answer/2787194624,6,跑路,未知,<p>我倒是尊重别人自由了，那别人倒是尊重尊重我啊[流泪]以德报怨，何以报德？</p>,https://www.zhihu.com/people/dbwuibksab,https://pic1.zhimg.com/v2-fc877f990aa25cbbc9414f4a93d12e8b.jpg?source=06d4cd63,2022-12-05 15:49:06,二级评论
https://www.zhihu.com/answer/2787194624,6,双眼皮大眼睛,未知,伊朗女性都戴了这么多年了，应该轮到伊朗男的戴了 ，让所有男性出门都把头包起来，再穿上黑裹尸布，尽情享受他们那神圣的宗教。,https://www.zhihu.com/people/si-ku-52,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 00:16:03,一级评论
https://www.zhihu.com/answer/2787194624,6,青岚,未知,掌握先进的生产力的一方一定会赢。,https://www.zhihu.com/people/qing-lan-34-37,https://picx.zhimg.com/v2-a4d18bf1467472ad983abba8000f6c0c.jpg?source=06d4cd63,2022-12-05 08:05:42,二级评论
https://www.zhihu.com/answer/2787194624,6,RedCloak Chen,男,<p>那不就是沙特么……</p>,https://www.zhihu.com/people/redcloak-chen,https://pica.zhimg.com/9d86c2b2ef4116a837c15f8466f5d19d.jpg?source=06d4cd63,2022-12-05 09:22:02,二级评论
https://www.zhihu.com/answer/2787194624,6,MIscha,男,一个人如果接受了系统的现代教育，那就很难再对种种糟粕产生认同感,https://www.zhihu.com/people/stan-31-19,https://picx.zhimg.com/v2-1e44bbabcf8815c7875df6c2d3bbf4da.jpg?source=06d4cd63,2022-12-05 02:42:06,一级评论
https://www.zhihu.com/answer/2787194624,6,远行的风,未知,这可难说…,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://pic1.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 15:29:29,二级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户,女,天呐竟然是一帮妇女…………刷新三观,https://www.zhihu.com/people/,https://pica.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-04 21:22:07,一级评论
https://www.zhihu.com/answer/2787194624,6,orup,未知,<p>古代裹脚也往往是母亲给裹的 在数十年的洗脑中大部分中年女性已经自觉接受了这一传统 反而是男的觉得无所谓</p>,https://www.zhihu.com/people/oruporuporuporup,https://pica.zhimg.com/v2-026da7ab77d7d19a1a8b90ae097060bd.jpg?source=06d4cd63,2022-12-04 21:30:22,二级评论
https://www.zhihu.com/answer/2787194624,6,芦智刚,男,<p>一方面是男人抓女人的话有违“男女授受不亲”，另一方面她们可能也需要说服自己受的限制是必需的，免得心理失衡</p>,https://www.zhihu.com/people/lu-zhi-gang-66,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-04 22:13:49,二级评论
https://www.zhihu.com/answer/2787194624,6,肉肉的环球旅行,男,其实男的着装也不是没要求 有次在德黑兰我穿短裤出门 到膝盖往上一点 有人来教育我 让我回去换[飙泪笑],https://www.zhihu.com/people/zai-lu-shang-de-qi-shi,https://picx.zhimg.com/v2-3a5d662a846cc84b2c07fbca2d2783d3.jpg?source=06d4cd63,2022-12-05 04:15:01,一级评论
https://www.zhihu.com/answer/2787194624,6,有事故的大叔,未知,希望伊朗能世俗化，这点土耳其和埃及做的很好。,https://www.zhihu.com/people/ban-zhi-qing-wa-59,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 04:46:10,一级评论
https://www.zhihu.com/answer/2787194624,6,摓掖,男,土耳其、埃及、叙利亚过去二十年世俗化成果都在退步。,https://www.zhihu.com/people/arthur-46-53,https://picx.zhimg.com/v2-efb2aae818f0c9397526854d443e260b.jpg?source=06d4cd63,2022-12-05 08:44:52,二级评论
https://www.zhihu.com/answer/2787194624,6,冷静的猎豹,未知,<p>埃及还行，土鸡开始倒退了，监督世俗化的军队上次被埃苏丹清洗了。</p>,https://www.zhihu.com/people/leng-jing-de-xi-bao,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 15:04:28,二级评论
https://www.zhihu.com/answer/2787194624,6,张文,男,<p>这不跟我们视频平台的审核内容差不多么，各种禁止</p>,https://www.zhihu.com/people/zhang-wen-41-61,https://pic1.zhimg.com/870e74f37.jpg?source=06d4cd63,2022-12-05 16:16:02,一级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户,男,<p>传统宗教礼数是束缚阿拉伯国家的利器[酷]</p>,https://www.zhihu.com/people/,https://picx.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-04 21:28:00,一级评论
https://www.zhihu.com/answer/2787194624,6,刘羽,男,"这里有有一个问题,伊朗是波斯人的国家,对于头巾他们都态度“阿拉伯人强迫下的产物”,因此伊朗的民族主义者大部分都反对戴头巾。",https://www.zhihu.com/people/liu-yu-86-71-46,https://picx.zhimg.com/v2-f867de33df4152c86089deafeb67fc29.jpg?source=06d4cd63,2022-12-04 22:06:51,二级评论
https://www.zhihu.com/answer/2787194624,6,Jn Br,男,伊朗人是眼看着我又有油田，又有气田，但全被巴列维买办攥着，一点也不分给人民…… 然后感觉霍梅尼是能和人民分享利益的[飙泪笑],https://www.zhihu.com/people/CockRoachEr,https://pic1.zhimg.com/v2-9f48f2a5aef027a371dbea65d18ae0a6.jpg?source=06d4cd63,2022-12-06 20:45:01,二级评论
https://www.zhihu.com/answer/2787194624,6,tapir,未知,对男的也是有要求的吧，跨栏背心和短裤都不能上街的。,https://www.zhihu.com/people/tapir-89,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 02:57:30,一级评论
https://www.zhihu.com/answer/2787194624,6,502哥,未知,伊朗呈现出世俗化倾向[赞]，进步的表现,https://www.zhihu.com/people/di-shang-ti-80,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 10:49:41,一级评论
https://www.zhihu.com/answer/2787194624,6,田园之愿,男,哪里进步了，明明就是国外敌对势力外国文化入侵伊朗，要坚持自己的文化传统，伊朗，加油[爱],https://www.zhihu.com/people/mou-qi-47-63,https://pica.zhimg.com/8957ad68d9d12dbed1a861a52c86783e.jpg?source=06d4cd63,2022-12-07 20:12:07,二级评论
https://www.zhihu.com/answer/2787194624,6,粉红神神,男,小辫子漏出来了[捂脸],https://www.zhihu.com/people/tang-jiang-52-56,https://picx.zhimg.com/v2-65cf01b2f14f643ada9a0375802cf4b6.jpg?source=06d4cd63,2022-12-09 10:19:26,二级评论
https://www.zhihu.com/answer/2787194624,6,西瓜,未知,原来道德警察是女的啊！,https://www.zhihu.com/people/xi-gua-56-30-96,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 05:56:39,一级评论
https://www.zhihu.com/answer/2787194624,6,鹊桥归路,男,好，这次运动也不是毫无收获，也算有一定价值。有了第一步，就会有第二步，第三步，第四步……前提是自己要主动去争取，天上不会掉馅饼的。,https://www.zhihu.com/people/sheng-sheng-wang-86,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-05 00:12:08,一级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户abcde,未知,请尊重别国习俗，即使不尊重也请不要肆意攻击，这样是不对的,https://www.zhihu.com/people/ji-yue-shan-ren,https://pic1.zhimg.com/v2-8ec89b93b9f649d1fc4818ce7eb8b797.jpg?source=06d4cd63,2022-12-06 13:27:42,一级评论
https://www.zhihu.com/answer/2787194624,6,小生,未知,当地人民都不认可，不戴才是尊重当地习俗[惊喜],https://www.zhihu.com/people/xiao-sheng-72-13-65,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-07 18:54:56,二级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户cF7gne,女,我就攻击我就攻击[大笑]他们自己都不喜欢,https://www.zhihu.com/people/cf7gne,https://pic1.zhimg.com/v2-85ed7499b8f5a2d0e642dee28d559cad.jpg?source=06d4cd63,2022-12-09 12:43:39,二级评论
https://www.zhihu.com/answer/2787194624,6,远行的风,未知,我想请教一下，伊朗男性是否能在公共场合打赤膊，穿拖鞋？,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://pic1.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 12:23:16,一级评论
https://www.zhihu.com/answer/2787194624,6,RaistlinMejere,男,是的，对于着装的规定应该被废除，无论是对男性还是女性，无论是禁止不带头巾出门，还是禁止不穿衣服出门，都是对着装的规定，理应被废除。,https://www.zhihu.com/people/raistlinmejere,https://pica.zhimg.com/v2-1173973099b1db3f878074c4d461b411.jpg?source=06d4cd63,2022-12-05 10:23:53,一级评论
https://www.zhihu.com/answer/2787194624,6,骆仪,女,哪个地方禁止不穿衣服出门😆,https://www.zhihu.com/people/luoyigz,https://pic1.zhimg.com/v2-20312406bb60b9ca1de0fc9aceea7278.jpg?source=06d4cd63,2022-12-05 12:16:50,二级评论
https://www.zhihu.com/answer/2787194624,6,远行的风,未知,貌似所有地方都禁止。,https://www.zhihu.com/people/yuan-xing-de-feng-31,https://picx.zhimg.com/v2-a5912e4b4628b18b8f079cd8e503bda8.jpg?source=06d4cd63,2022-12-05 12:24:41,二级评论
https://www.zhihu.com/answer/2787194624,6,lointain,未知,都到中东了，顺便写些沙特的游记吧,https://www.zhihu.com/people/yao-yuan-67-97,https://picx.zhimg.com/v2-55eb1a66ae6b0cf52905837c0f43c7fb.jpg?source=06d4cd63,2022-12-05 00:14:00,一级评论
https://www.zhihu.com/answer/2787194624,6,骆仪,女,<p>沙特那时候还没开放旅游签，只有教徒才能去，而且，说真的我对沙特没有兴趣</p>,https://www.zhihu.com/people/luoyigz,https://picx.zhimg.com/v2-20312406bb60b9ca1de0fc9aceea7278.jpg?source=06d4cd63,2022-12-05 01:09:35,二级评论
https://www.zhihu.com/answer/2787194624,6,mon Si,男,中东有好的旅游景点的就埃及伊朗叙利亚吧?,https://www.zhihu.com/people/mon-si-21,https://pic1.zhimg.com/65046fc10ed42df3d6104afc655fe4c5.jpg?source=06d4cd63,2022-12-05 08:28:18,二级评论
https://www.zhihu.com/answer/2787194624,6,韩超,未知,实践证明，只要站在一起，就有用。[doge],https://www.zhihu.com/people/han-chao-56-26,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2022-12-07 16:57:25,一级评论
https://www.zhihu.com/answer/2787194624,6,知乎用户,未知,<p>这跟神学有关。<br>神规定的女性要戴头巾遮住头发，神说戴头巾的意思是你是男人的荣耀。而男人是神的荣耀。你戴头巾是天使的象征。<br><br>但到了凡人的视角里，是因为头发会让男人犯罪。<br>同样的，手腕脚踝，身材，那些都是让男人犯罪的。<br>街上热辣的眼光，是因为饥渴久了，就生出了看猎物的眼神。<br><br>也不能说戴头巾这事好还是不好。沙漠地区日照+干燥，围块布遮阳，你闷出的汗刚好给你补水了。我个人认为，虔诚的信徒是会愿意戴头巾的。毕竟信神，让戴头巾那又是神的训示。反正最后还是要去见神的，那违背神的意愿是干啥。<br><br>至于说自由，那不是神学里面提倡拥有的东西，反而是经常反对和打压的。神学提倡顺服。</p>,https://www.zhihu.com/people/,https://pic1.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-07 11:49:11,一级评论
https://www.zhihu.com/answer/2789448465,1,BeardyBear,男,有没有一种可能，是你自己点到这个问题和回答来的，而不是答主逼的[惊喜],https://www.zhihu.com/people/bai-bo-cheng-30,https://pica.zhimg.com/cfb2bb02d8997638b058cea236fc1017.jpg?source=06d4cd63,2022-12-06 15:07:54,一级评论
https://www.zhihu.com/answer/2789448465,1,东山,男,你是懂伊朗的[生气],https://www.zhihu.com/people/dong-shan-51-6-66,https://picx.zhimg.com/v2-c901c1ee0948032aa6a37e8fb78d346e.jpg?source=06d4cd63,2022-12-06 15:00:26,一级评论
https://www.zhihu.com/answer/2789448465,1,吕薄冰,男,热知识：2006年才有道德警察。取消了无非就是回到2006之前而已,https://www.zhihu.com/people/lu-bo-bing,https://pica.zhimg.com/762742846.jpg?source=06d4cd63,2022-12-06 19:06:59,一级评论
https://www.zhihu.com/answer/2789448465,1,tzuyulikey,男,其实头巾只是个幌子，这几年伊朗的经济十分低迷，通胀率极高，百姓生活水平下降，就如冬天里的一把火一样这只是个导火索罢了[捂脸],https://www.zhihu.com/people/osaka-sweetie,https://picx.zhimg.com/v2-0dbc4f24f2ec0d353671283a69a19aca.jpg?source=06d4cd63,2022-12-06 18:12:35,一级评论
https://www.zhihu.com/answer/2789448465,1,知乎用户,未知,<p>几年之前也是，伊朗的城市化率高的吓人，伊朗农村也不是知乎某些带V小作文里那种。</p>,https://www.zhihu.com/people/,https://pic1.zhimg.com/da8e974dc.jpg?source=06d4cd63,2022-12-06 19:04:13,二级评论
https://www.zhihu.com/answer/2789448465,1,NBB,未知,<p>钱和自由总得有一样，伊朗又不愿和隔壁沙特一样靠钞能力稳定民心[飙泪笑]</p>,https://www.zhihu.com/people/nbb-6-18,https://pic1.zhimg.com/v2-503a768284ae34be109169ba12e64111.jpg?source=06d4cd63,2022-12-07 10:26:55,二级评论
https://www.zhihu.com/answer/2789448465,1,枫叶路上的夕阳,女,革命尚未成功，同志仍需努力。支持伊朗人民的正义行动！,https://www.zhihu.com/people/96-80-30-25,https://pica.zhimg.com/v2-f1be5ed24936a7311e75da3884b2bd6d.jpg?source=06d4cd63,2022-12-07 05:38:25,一级评论
https://www.zhihu.com/answer/2789448465,1,麻蛋伯格,未知,打到一切反动派,https://www.zhihu.com/people/cnmam,https://picx.zhimg.com/v2-084e1c4594703db2fab0f9415a706c2f.jpg?source=06d4cd63,2022-12-06 16:58:46,一级评论
